MA_diff1,MA_diff2,MACD,SLOPE5,SLOPE15,SLOPE_diff,SKEW10,RSI20,RSI_SIG,BOLL_SIG,KALMAN_SIG
23.33333333,-11.33333333,7.068162467,-5,2.137524989,2.862475011,-0.310140214,0.62814263,-1,1,-1
-27.5,18,33.51705112,-5.5,3.409323907,2.090676093,0.102652809,0.644236122,-1,-1,-1
21.83333333,-22.83333333,19.33860103,-3.5,0.687221489,2.812778511,-0.231331736,0.526361243,0,1,-1
9.166666667,-13.16666667,-0.937767599,-2.5,2.131088448,0.368911552,-0.988124279,0.467170871,0,1,-1
26.83333333,-21.83333333,16.35536921,4,4.596953346,-8.596953346,-0.187501369,0.496276534,0,1,-1
15,17,-2.206706008,-29,3.292172405,25.7078276,-1.590736597,0.441057832,0,0,-1
-19.16666667,49.66666667,-29.68535265,-29.75,8.839229214,20.91077079,-1.097643529,0.340839194,1,0,-1
7.5,-17.5,-46.66129956,-0.75,0.192560049,0.557439951,0.816481643,0.540349919,0,1,-1
23.16666667,-12.16666667,-4.242035713,-5.75,7.707451958,-1.957451958,-1.561095441,0.250331485,1,1,-1
19.16666667,-0.166666667,26.72135053,-12.25,2.418043023,9.831956977,-0.140644964,0.538967858,0,1,-1
-46.16666667,22.66666667,-3.090748282,-15.5,3.410780553,12.08921945,-1.072722548,0.445035453,0,-1,-1
-17.83333333,1.333333333,31.67633722,3.75,2.788013588,-6.538013588,0.143069796,0.586450549,0,-1,-1
46.66666667,-10.16666667,-24.1827789,-10,3.768104346,6.231895654,0.39822775,0.232923043,1,1,-1
23.16666667,-22.66666667,16.8536738,-4.25,2.224905809,2.025094191,-0.603779313,0.528143769,0,1,-1
68.33333333,-58.83333333,5.853162705,1.5,4.186444999,-5.686444999,0.29228668,0.485484606,0,1,-1
-13,4,6.985000676,-5.75,7.633460021,-1.883460021,-1.883191479,0.500593096,0,0,-1
-26.5,25,-5.229274573,-8,5.454707796,2.545292204,-2.015556536,0.346207041,1,0,-1
-4.166666667,4.166666667,13.7052521,3,0.465616754,-3.465616754,0.47041794,0.457718591,0,0,-1
28,-13,6.711533029,3.75,5.670281666,-9.420281666,0.921147363,0.526077961,0,1,-1
-91,3.5,-21.22129435,-8,5.800513757,2.199486243,-0.243617511,0.38356836,1,0,-1
-225.1666667,114.1666667,16.24645472,-9,2.200346192,6.799653808,0.133417306,0.582979534,0,-1,-1
15.83333333,-6.333333333,-0.783629577,-9.5,3.897020871,5.602979129,-1.426459853,0.306305899,1,1,-1
-35.16666667,41.66666667,-77.32474565,-8.25,2.290372337,5.959627663,0.476674775,0.419007431,0,0,-1
-20.5,14,48.27358587,14.5,0.876599971,-15.37659997,0.315807223,0.398521444,1,0,-1
-1.5,-8,3.54285253,4,4.901352801,-8.901352801,2.782757089,0.5372997,0,0,-1
-20.16666667,-8.333333333,-12.03040932,-12.75,3.347884761,9.402115239,-1.974674193,0.245196916,1,0,-1
-11.33333333,3.333333333,11.4591901,-10.5,2.840152415,7.659847585,-1.947630723,0.537418833,0,0,-1
-51.66666667,39.16666667,10.36115274,-8.25,2.326283458,5.923716542,-1.131713737,0.559420908,0,0,-1
70,-10.5,-25.73305884,-20.5,2.95714229,17.54285771,-0.887177583,0.27526673,1,1,-1
4.166666667,-8.166666667,11.22156294,-20.5,2.413511776,18.08648822,0.352248372,0.561918218,0,0,-1
-16.33333333,3.333333333,42.98326316,-8.75,3.64376692,5.10623308,-0.122402024,0.627456162,-1,-1,-1
13,9.5,-4.273673525,0,3.250308873,-3.250308873,-0.488449347,0.459660174,0,0,-1
33.33333333,-27.33333333,127.4460499,-22,-1.246319309,23.24631931,-0.575925176,0.762814216,-1,0,-1
10,58.5,-6.793860093,-19.5,0.881545302,18.6184547,-0.553312788,0.615579756,-1,0,-1
-11.16666667,7.166666667,21.17440152,-8.5,1.761098153,6.738901847,-1.036809073,0.482088825,0,0,-1
-72.83333333,3.333333333,-15.339235,-22.75,4.486962075,18.26303793,-1.092936352,0.333784136,1,0,-1
48,-10,7.513975982,-8.25,1.713471144,6.536528856,-0.038335445,0.340165343,1,1,-1
15.83333333,-3.833333333,-8.464703925,-4.75,3.161464817,1.588535183,-0.186519653,0.441002372,0,0,-1
-51.66666667,57.16666667,-8.962337407,-11.75,0.945630779,10.80436922,-2.035854354,0.441916904,0,0,-1
4.833333333,17.16666667,-10.25799849,-6,7.598577363,-1.598577363,-1.428812149,0.25878171,1,0,-1
35.33333333,-31.33333333,-38.19916988,-5,1.341893794,3.658106206,0.020186034,0.360136709,1,1,-1
43.83333333,-35.33333333,182.5242267,0,3.829521991,-3.829521991,-2.167425831,0.877226627,-1,0,-1
24.16666667,-21.16666667,1.48546399,-5,2.06633006,2.93366994,0.200338133,0.510754558,0,1,-1
-12.5,7.5,29.22808268,14,4.42069398,-18.42069398,-0.027935851,0.630958799,-1,0,-1
45.66666667,11.33333333,18.50394823,14.75,6.319767543,-21.06976754,1.363585056,0.697284429,-1,0,-1
-8.166666667,-17.33333333,3.297109437,3.25,2.455275332,-5.705275332,0.225094435,0.563729084,0,0,-1
23.5,-2.5,-8.480554311,-6.25,3.73904658,2.51095342,-1.00391401,0.333221077,1,1,-1
-0.5,13.5,2.105175575,-4.75,1.900025122,2.849974878,-2.126096345,0.468230814,0,0,-1
17.83333333,9.666666667,-90.01933481,2.25,5.754100252,-8.004100252,-0.041183034,0.219676876,1,0,-1
8.166666667,-15.66666667,-83.86521006,2,4.472259927,-6.472259927,-0.024969095,0.297829609,1,0,-1
-27.16666667,42.66666667,15.59396328,-10.25,2.438343231,7.811656769,-0.037360817,0.54331464,0,0,-1
169.1666667,-58.66666667,-3.921726866,-4.25,4.913455664,-0.663455664,0.54828325,0.447944488,0,1,-1
-31,55.5,-17.31915727,-9,3.638648144,5.361351856,-0.120816242,0.38278587,1,0,-1
-78.83333333,16.83333333,18.29608924,-7.5,1.109678423,6.390321577,-0.030738335,0.517802512,0,-1,-1
-0.5,-1.5,-0.833972401,-5,1.327103097,3.672896903,-2.148046828,0.406588239,0,0,-1
-16.66666667,12.66666667,-27.07856362,-5,-3.680365082,8.680365082,-0.37287392,0.302399677,1,0,-1
-0.666666667,9.166666667,1.49808185,-13,2.920466801,10.0795332,-0.828476291,0.472261213,0,0,-1
24.66666667,8.333333333,102.4152803,19,-2.020554384,-16.97944562,-0.562109312,0.677530884,-1,0,-1
90,-74,9.533007945,-0.25,3.558041516,-3.308041516,-0.969515532,0.522354412,0,1,-1
27.5,-27,-8.148952239,-16.5,4.350955372,12.14904463,-0.663749617,0.404051175,0,1,-1
25.83333333,-21.83333333,-16.48262612,-9,5.742431136,3.257568864,-0.345307036,0.304972951,1,0,-1
-39.66666667,6.166666667,-62.07694815,-8.25,0.444903891,7.805096109,0.504436215,0.466069325,0,-1,-1
7.166666667,9.333333333,-2.181030512,-9.5,3.800596259,5.699403741,-0.474208431,0.468572639,0,0,-1
2.333333333,-2.833333333,-20.1396701,3,1.968717959,-4.968717959,0.184940247,0.420224959,0,0,-1
532.5,-391,-24.17356954,-21.5,4.871616343,16.62838366,-1.105356026,0.189178576,1,1,-1
7.333333333,3.666666667,-26.18808201,19.75,3.171128109,-22.92112811,-0.361324201,0.408576582,0,0,-1
-64,44.5,-82.18871986,17.25,2.319630087,-19.56963009,0.438964839,0.427482068,0,-1,-1
-87.83333333,12.33333333,81.10995912,10.5,-2.501580238,-7.998419762,0.475980736,0.60815787,-1,-1,-1
0,-7,1.676902816,-11,1.942048189,9.057951811,-1.306728941,0.375172245,1,0,-1
21,11,-18.2395462,5,5.430403398,-10.4304034,1.565727861,0.497383288,0,1,-1
-10.33333333,7.333333333,1.935585787,-2,4.03822233,-2.03822233,-0.202893819,0.471130939,0,0,-1
58,-38.5,-34.68704022,-31.25,6.590960009,24.65903999,-0.574775262,0.302057039,1,1,-1
12.83333333,-21.83333333,0.251531394,-3.25,1.004866454,2.245133546,-0.129819186,0.46411964,0,1,-1
31.16666667,-22.66666667,-12.82338211,-8.25,7.090267976,1.159732024,-1.404097918,0.270708362,1,1,-1
-10.83333333,7.333333333,18.69335982,-7.5,4.152076647,3.347923353,-0.403031516,0.554288229,0,0,-1
-36.16666667,23.66666667,20.85724138,-3.5,1.782128694,1.717871306,0.846249384,0.588596324,0,0,-1
60.16666667,-30.66666667,-3.728232032,-11.5,3.606810084,7.893189916,-1.28551019,0.329420758,1,1,-1
-28.83333333,30.83333333,50.93469145,-14,3.134715316,10.86528468,0.09702983,0.670067039,-1,0,-1
-37.66666667,38.66666667,6.681372669,10.5,2.022405881,-12.52240588,0.754300154,0.62058051,-1,-1,-1
-4.833333333,-10.66666667,15.93350871,-13.5,3.992438473,9.507561527,-0.64285999,0.438532089,0,0,-1
34.5,-10.5,-9.789142906,-10,5.603689153,4.396310847,-0.76228947,0.386579975,1,1,-1
-58.5,29.5,49.67444918,30.75,4.086387536,-34.83638754,0.323172177,0.69736734,-1,0,-1
107.6666667,3.833333333,-28.79500015,-28.5,3.813263732,24.68673627,-0.830278044,0.299814575,1,1,-1
12.83333333,-11.83333333,12.6040998,-14,3.012400682,10.98759932,-0.978204317,0.521175148,0,0,-1
62.16666667,-12.66666667,-27.23481513,-11,3.504178123,7.495821877,0.087961389,0.380211082,1,1,-1
-22.66666667,12.66666667,27.08907955,-4,-0.392557649,4.392557649,-1.115821181,0.58063872,0,-1,-1
-2.333333333,-0.166666667,18.90945317,17.75,4.819967026,-22.56996703,0.4798841,0.610380911,-1,0,-1
68.33333333,-30.33333333,-18.12174069,-14.25,1.319762916,12.93023708,0.127907907,0.49705089,0,1,-1
-31.66666667,18.16666667,75.84973369,6.25,-0.886273907,-5.363726093,0.372505278,0.620544155,-1,-1,-1
43,-40.5,-18.64914739,-3.25,1.885511212,1.364488788,-0.903606196,0.413043296,0,1,-1
-34.33333333,58.83333333,-15.56865692,36.75,2.860926213,-39.61092621,-0.851062723,0.465440569,0,-1,-1
10.66666667,-38.16666667,-55.94722898,0.25,3.693659424,-3.943659424,0.381313862,0.367715337,1,0,-1
-3.833333333,-1.666666667,-45.52875774,-22,-0.082106633,22.08210663,-0.578194536,0.309796163,1,0,-1
-22.66666667,23.66666667,21.53554059,-2,2.266512499,-0.266512499,0.533676055,0.561212433,0,0,-1
78,-56.5,-21.74946983,-3.5,0.946446902,2.553553098,0.664555511,0.357451354,1,1,-1
-255.1666667,266.6666667,-21.5822636,6,2.480318778,-8.480318778,0.568116444,0.368217147,1,-1,-1
2.833333333,1.166666667,-11.01458063,-14.5,4.640661502,9.859338498,-0.355436618,0.406586125,0,0,-1
67.5,-41,-20.39015384,-11.25,2.984130987,8.265869013,-0.415965629,0.366885906,1,1,-1
7,-4,15.26272935,7.25,0.15778518,-7.40778518,0.433170504,0.450308163,0,0,-1
-0.333333333,-18.66666667,-33.21006182,-13,5.949195302,7.050804698,-0.425321206,0.224152228,1,0,-1
35.5,22.5,-30.58650015,-5,5.16393799,-0.16393799,-0.041381136,0.298681794,1,1,-1
88,-36.5,-5.92405803,-6.5,2.311059411,4.188940589,-0.607793445,0.360752568,1,1,-1
-59,70.5,-30.14718612,-21.25,5.987298476,15.26270152,-0.606502889,0.316176918,1,0,-1
1.833333333,-80.33333333,-36.4001525,-33.5,3.961144065,29.53885593,-1.017298316,0.28434053,1,0,-1
-29.5,3,-13.26499026,-13.25,2.958195036,10.29180496,-0.406568127,0.397336273,1,0,-1
-45,41,-3.451509229,-6.75,2.609359163,4.140640837,-0.960851008,0.432885566,0,-1,-1
4.166666667,-24.66666667,-19.04246539,-9,6.469947662,2.530052338,-0.827910689,0.338958833,1,0,-1
-37.5,1,19.32537906,7.25,2.657656845,-9.907656845,0.133389002,0.620007601,-1,-1,-1
-23.66666667,2.666666667,14.19719452,-4,3.108163871,0.891836129,0.274573345,0.60490483,-1,-1,-1
-0.666666667,-1.833333333,-0.73480381,-1.5,1.748347846,-0.248347846,0.414454805,0.283238197,1,0,-1
-37.66666667,6.666666667,-11.67723386,-8.75,2.007471339,6.742528661,-0.819836321,0.343942929,1,0,-1
-1.666666667,-12.83333333,7.202466366,-34.25,6.445918579,27.80408142,-1.484115685,0.468486924,0,0,-1
46.83333333,-32.83333333,-18.04610431,-10.75,6.525956125,4.224043875,-0.514339584,0.294733512,1,1,-1
14.33333333,-6.833333333,-12.50766577,-5.25,5.212520978,0.037479022,-0.353861673,0.357824086,1,0,-1
-20.66666667,11.66666667,-12.55029178,2,2.864747907,-4.864747907,-0.939075379,0.42173488,0,-1,-1
36.16666667,-25.16666667,-20.1401659,-9.75,3.217402572,6.532597428,-0.31873711,0.379426245,1,1,-1
96.16666667,-7.666666667,-6.221021065,-61.25,4.462188391,56.78781161,-1.327832808,0.39727922,1,1,-1
1.5,-14,-16.41181774,0.25,2.99046903,-3.24046903,1.347998977,0.323039819,1,0,-1
-54.66666667,21.66666667,28.83630671,-3,12.56069197,-9.560691972,0.502385869,0.545631771,0,-1,-1
-10,5,35.84500701,11.5,5.443285947,-16.94328595,0.603594441,0.729663007,-1,0,-1
16.5,-5,2.311004286,-2.25,2.743019826,-0.493019826,0.282547763,0.494083681,0,0,-1
0.333333333,-7.833333333,-0.877854847,-4.5,4.194576084,0.305423916,0.698042903,0.467113496,0,0,-1
39.83333333,-27.83333333,10.27391874,-7.75,3.751328057,3.998671943,0.355470479,0.584213026,0,1,-1
-8,-4,-6.118711238,0,7.98445989,-7.98445989,-0.098477254,0.405081845,0,0,-1
13.66666667,-13.66666667,23.72869982,-3.25,5.198879701,-1.948879701,-0.183019165,0.583860777,0,1,-1
8,-6,6.389980712,1,1.096922442,-2.096922442,0.13091616,0.667942765,-1,1,-1
0,2,-5.088058067,-1,2.972078945,-1.972078945,0.116199657,0.514491213,0,0,-1
-113.6666667,50.66666667,72.46364429,-5.25,1.119135306,4.130864694,-0.113669167,0.372252385,1,0,-1
30.16666667,-11.66666667,-3.858865214,-7.75,4.683352419,3.066647581,-1.338395182,0.375231778,1,1,-1
1.166666667,10.83333333,-2.02432515,-1.25,4.592518742,-3.342518742,0.488153811,0.428980756,0,0,-1
210.3333333,-167.3333333,52.61390999,23.75,3.048890318,-26.79889032,0.392635109,0.673865328,-1,1,-1
-4.333333333,3.833333333,2.768967944,-3,3.962776344,-0.962776344,0.260683068,0.450541589,0,0,-1
2.333333333,3.666666667,17.07687565,-1.5,4.86885721,-3.36885721,-0.080375066,0.528407466,0,0,-1
-3.166666667,6.166666667,2.151331355,-4.5,2.603374678,1.896625322,-0.074575279,0.440372037,0,0,-1
25,-22,0.332637722,-13.25,1.443713755,11.80628625,-0.417878966,0.387923261,1,0,-1
2.833333333,-9.833333333,20.49823475,-9.5,1.720504845,7.779495155,-0.738390991,0.480461083,0,0,-1
22.83333333,-0.833333333,-9.469961548,-8.25,5.294093302,2.955906698,-0.6898744,0.296276775,1,1,-1
-1.333333333,-5.166666667,-1.997139809,-3.75,-0.92550789,4.67550789,-1.496132282,0.510804233,0,0,-1
-130.8333333,32.83333333,-17.30817177,-41.25,4.285997657,36.96400234,-1.250756113,0.330195255,1,0,-1
299,-92,45.91335026,89,8.407467449,-97.40746745,1.781663706,0.913307395,-1,0,-1
12.16666667,-8.166666667,-6.441218079,-3,5.430838991,-2.430838991,-1.721774619,0.333595408,1,1,-1
18.83333333,-29.33333333,16.9038437,12,4.929501244,-16.92950124,0.573119232,0.564518987,0,0,-1
57.16666667,-44.16666667,25.68318431,-6,5.48546945,0.51453055,-0.659000547,0.607373009,-1,1,-1
82.83333333,-50.83333333,-23.93483701,-19,3.601409625,15.39859037,-0.847925727,0.258582833,1,1,-1
-132.3333333,69.33333333,124.4713255,173,6.482653702,-179.4826537,1.236786526,0.85181081,-1,0,-1
20,-12,1.011450893,-4,2.857362096,1.142637904,0.978279463,0.451280444,0,1,-1
-1,-8.5,-12.5656595,-5,4.994964735,0.005035265,-0.51644664,0.125027265,1,0,-1
18.66666667,0.333333333,-3.536539148,-0.75,3.566149769,-2.816149769,-0.797195515,0.449976085,0,1,-1
7,-5,16.51062993,3.25,2.134310223,-5.384310223,-0.227592404,0.623059629,-1,1,-1
15.5,-6,-26.20982459,-4.5,4.600419633,-0.100419633,0.28605705,0.310031982,1,0,-1
65,-72,120.2373235,8.75,4.798634002,-13.548634,-0.66875855,0.74453371,-1,0,-1
4,0.5,3.378410467,-13.25,5.769558939,7.480441061,-1.486328097,0.459349949,0,0,-1
-5,3.5,23.24719016,4,4.092930807,-8.092930807,0.135592135,0.64309447,-1,0,-1
-8.5,-1.5,1.587801836,-9.5,2.028643911,7.471356089,-0.155517681,0.485587099,0,0,-1
-13,11.5,3.290092226,-4.5,3.836836731,0.663163269,-0.072407618,0.500491074,0,-1,-1
-3.833333333,19.83333333,-21.08962368,-1.5,3.522660257,-2.022660257,0.357107833,0.333613244,1,0,-1
-1.5,3,4.349642686,-1,3.214153066,-2.214153066,-0.559867646,0.550579242,0,0,-1
15.83333333,-2.833333333,1.322503378,-6.25,2.720313057,3.529686943,-1.284116347,0.500427348,0,1,-1
-13,8.5,5.940647875,-3,1.874877914,1.125122086,-0.34297921,0.481278236,0,0,-1
-75.33333333,34.83333333,-25.16052652,15.25,3.235800853,-18.48580085,0.13213967,0.472679513,0,-1,-1
-380.5,343,-17.69559167,0.25,1.92426106,-2.17426106,0.572173966,0.371144209,1,-1,-1
38.33333333,-23.83333333,-47.08302735,-2.75,3.588751387,-0.838751387,0.160616874,0.32562364,1,1,-1
-110.1666667,96.16666667,-11.63260524,-10.5,4.565023084,5.934976916,0.052581544,0.40058005,0,-1,-1
-0.5,-2,-0.667008247,-0.25,3.058132793,-2.808132793,-0.116144615,0.478073872,0,0,-1
11.66666667,1.833333333,-5.669637961,-2,0.256878948,1.743121052,-1.545473487,0.36388955,1,1,-1
8.166666667,-2.166666667,-8.359272081,-6,6.061199784,-0.061199784,-0.890423897,0.090770928,1,0,-1
46.16666667,-32.66666667,-12.70510003,-14.5,3.874163888,10.62583611,-0.386792488,0.446914559,0,1,-1
-8.5,-4.5,-21.09964044,9.5,3.550526328,-13.05052633,0.474347217,0.337050084,1,0,-1
-11,3,14.10415939,-5.75,1.197893345,4.552106655,0.315534235,0.440875634,0,0,-1
27.83333333,-16.33333333,-1.444910295,-3.5,1.577132053,1.922867947,-1.15389357,0.24695092,1,1,-1
8.333333333,-25.83333333,-45.40662654,8.75,3.772389572,-12.52238957,0.13812678,0.34494494,1,0,-1
7,8.5,31.23753827,-15,3.458385025,11.54161497,-0.149643715,0.645683793,-1,0,-1
127,-89.5,-19.68531252,-11,1.780042466,9.219957534,-0.251576725,0.425636401,0,1,-1
16.66666667,-10.66666667,-9.046543065,-1.75,2.223843915,-0.473843915,-0.525463432,0.364210701,1,1,-1
-28,16.5,8.76365579,-2.75,2.908982477,-0.158982477,-0.550459422,0.546982851,0,-1,-1
64.16666667,-23.66666667,-5.360934687,8.75,3.164558475,-11.91455847,0.323969525,0.426003616,0,0,-1
5.833333333,-2.833333333,4.644366519,-1.5,1.905031017,-0.405031017,0.546959074,0.451916207,0,0,-1
18,-10,-2.41383815,-3,4.478684492,-1.478684492,-2.165063509,0,1,1,-1
-74.16666667,52.66666667,-24.58599695,-21,6.104784437,14.89521556,-0.424885952,0.352778768,1,0,-1
23.5,-13.5,-9.026414158,-10.75,4.017291466,6.732708534,-1.481348905,0.366246737,1,1,-1
30.16666667,-20.16666667,-23.91991025,-15.75,6.843164189,8.906835811,-1.004330911,0.355239192,1,1,-1
-41.66666667,23.66666667,22.79141191,33.75,2.844160439,-36.59416044,1.04675754,0.71331493,-1,-1,-1
-10,-2,4.312841625,-11.5,1.661982362,9.838017638,-1.272179421,0.346226419,1,0,-1
3,0.5,-1.760495549,-4,6.586709026,-2.586709026,-1.061506441,0.346247367,1,0,-1
52.66666667,-40.66666667,12.32744326,4.5,2.462854806,-6.962854806,-0.492138706,0.685131813,-1,0,-1
52.83333333,-34.33333333,-18.40734984,-15,-0.431245253,15.43124525,-0.790725247,0.450108418,0,1,-1
16.5,-8.5,-8.799449323,-9.5,4.651801193,4.848198807,-0.903802094,0.406457198,0,0,-1
31,-15,-19.09834452,-11.25,2.198219674,9.051780326,0.375823832,0.415430293,0,1,-1
51.83333333,-33.83333333,3.878477927,4.75,4.742278163,-9.492278163,0.848627346,0.500519724,0,1,-1
31.5,-24.5,-19.03490093,-20.5,2.548157687,17.95184231,-0.489427055,0.31759614,1,1,-1
-3,10,9.558748696,-18.25,4.35131539,13.89868461,-0.690895251,0.451652847,0,0,-1
-41,11,-11.94948808,-13.25,3.986860502,9.263139498,-1.187961732,0.324844426,1,0,-1
4,-13.5,-13.7496132,-5,3.885446724,1.114553276,0.598854319,0.399173595,1,0,-1
27.5,-4.5,-17.50286506,-11.75,5.393845774,6.356154226,-1.244813281,0.352178897,1,1,-1
5.666666667,-1.666666667,6.086002139,8,6.411538158,-14.41153816,1.44324588,0.715423264,-1,0,-1
-18.16666667,15.16666667,-13.49844653,0.75,0.582624721,-1.332624721,-0.445325046,0.404536531,0,-1,-1
83,-54,-55.37893996,-1,0.510939597,0.489060403,0.158233231,0.383230576,1,1,-1
25.16666667,-18.66666667,-4.394737408,-5.25,5.40603384,-0.15603384,-2.216444789,0.125019095,1,1,-1
-107.5,49.5,-6.291429636,-16.75,2.99518853,13.75481147,-0.825048546,0.466458366,0,-1,-1
20.83333333,-3.333333333,32.13620973,-10,4.775684834,5.224315166,-0.396753066,0.681013702,-1,0,-1
21.5,-11,12.85914515,-1.5,6.041477379,-4.541477379,-0.418849989,0.490259188,0,1,-1
4.5,19,30.8846828,1.25,2.204802418,-3.454802418,-0.046183601,0.605401919,-1,0,-1
17.16666667,-8.666666667,-5.868182044,-4.5,5.607223391,-1.107223391,-0.817909323,0.373360206,1,1,-1
-61.16666667,10.16666667,64.47270164,-12.5,3.788256338,8.711743662,-0.6067957,0.704851637,-1,-1,-1
1,0,1.487997149,-13.75,0.923340922,12.82665908,-0.685373925,0.581071058,0,0,-1
-79.66666667,-0.833333333,10.92561692,-9.5,1.680825091,7.819174909,-1.500682814,0.400337772,0,-1,-1
1.833333333,-14.83333333,34.31408196,-5,0.061133871,4.938866129,0.1361516,0.374690046,1,0,-1
60.33333333,-27.83333333,22.5377091,-0.5,4.994218382,-4.494218382,0.82965966,0.509638256,0,1,-1
-49,-8,66.55953217,1.75,5.131174948,-6.881174948,-0.269260162,0.688653185,-1,-1,-1
-81.5,39,25.25125209,5.5,1.90731278,-7.40731278,-0.424512234,0.577560803,0,-1,-1
16.16666667,-11.66666667,8.257506098,8.5,6.392704128,-14.89270413,1.124110423,0.595784864,0,0,-1
-8.333333333,-0.166666667,-15.35893339,7,3.158264363,-10.15826436,0.597945758,0.38875087,1,0,-1
-68.66666667,25.16666667,35.21846921,15,3.308093291,-18.30809329,-0.312597589,0.768077491,-1,-1,-1
22.16666667,-8.666666667,20.64364942,-6,2.986156549,3.013843451,0.062606988,0.663400368,-1,1,-1
-0.833333333,-3.666666667,13.85782505,3,6.59763602,-9.59763602,0.753067173,0.685484806,-1,0,-1
-1.166666667,-1.333333333,4.553651352,-3,3.174995832,-0.174995832,-3.16227766,0.552689118,0,0,-1
3.166666667,-13.16666667,0.155106574,-48.25,7.43383974,40.81616026,-1.371411285,0.445432595,0,0,-1
19.83333333,-8.333333333,-36.78167204,-3.75,4.095537489,-0.345537489,0.473409806,0.169119836,1,0,-1
-14.33333333,20.83333333,20.67442155,-1.25,1.099827958,0.150172042,0.425094162,0.623108111,-1,0,-1
13.33333333,16.16666667,29.77679493,-16.5,3.749213984,12.75078602,-0.731393702,0.581742969,0,0,-1
8.166666667,-9.166666667,24.03418787,-11,4.964344424,6.035655576,-0.317437096,0.454280724,0,0,-1
-44.5,37,38.65154076,4,0.698078689,-4.698078689,0.631706695,0.542785919,0,0,-1
-12.83333333,10.33333333,24.50141258,10.75,5.625257396,-16.3752574,0.167310479,0.690814046,-1,0,-1
-95.83333333,0.833333333,40.59585671,-7.75,3.876663054,3.873336946,1.542286391,0.596170991,0,-1,-1
15.5,-22,-17.87409008,-12,-0.105795877,12.10579588,-0.98787117,0.369387768,1,0,-1
-25,47.5,21.96681635,-12.75,4.385321325,8.364678675,0.786768968,0.584149852,0,0,-1
-10.5,-10.5,-14.52477303,-7,-0.884004755,7.884004755,-0.840509542,0.483556249,0,0,-1
-45.83333333,24.33333333,25.16652844,16.25,5.125315203,-21.3753152,-0.21086962,0.644869414,-1,-1,-1
-97.33333333,96.83333333,0.156839945,-12.5,3.79564792,8.70435208,-0.551774505,0.411521177,0,-1,-1
-148.6666667,20.16666667,22.46642976,8.25,5.211117269,-13.46111727,0.549271356,0.623420782,-1,-1,-1
43,-9,-12.87387453,5,-1.712528337,-3.287471663,-0.476150588,0.491746779,0,1,-1
16.33333333,3.166666667,-27.93803843,4,4.485157214,-8.485157214,0.722804923,0.33006088,1,0,-1
3.333333333,-10.33333333,-2.154085485,-2.75,2.619304273,0.130695727,-0.830245059,0.380403571,1,0,-1
12.83333333,-4.833333333,3.341781127,-9,2.604893563,6.395106437,-0.059428233,0.468670444,0,1,-1
7.833333333,4.166666667,-5.811932778,-6,3.686426741,2.313573259,-1.063367832,0.176396163,1,0,-1
-24,-2,-14.64226263,-12.5,3.414835822,9.085164178,-0.917556052,0.340257334,1,0,-1
20.83333333,-12.33333333,12.97275359,-13.5,4.067421468,9.432578532,-1.005867468,0.465478478,0,1,-1
40.33333333,-26.83333333,32.5449082,-0.75,4.930316632,-4.180316632,-0.78785598,0.719024575,-1,0,-1
